race,tau,geoid_county
white,0.5,5145
white,0.75,5147
white,0.75,5149
white,2.0,6001
white,0.1,6003
white,0.25,6005
white,0.5,6007
white,0.25,6009
white,0.5,6011
white,0.875,6013
white,0.25,6015
white,0.5,6017
white,0.5,6019
white,0.25,6021
white,0.5,6023
white,0.75,6025
white,0.5,6027
white,0.875,6029
white,0.5,6031
white,0.5,6033
white,0.25,6035
white,1.0,6037
white,1.0,6039
white,0.5,6041
white,0.5,6043
white,0.5,6045
white,0.5,6047
white,0.25,6049
white,0.5,6051
white,1.125,6053
white,0.875,6055
white,0.5,6057
white,0.75,6059
white,0.5,6061
white,0.25,6063
white,0.75,6065
white,0.875,6067
white,1.125,6069
white,0.75,6071
white,0.75,6073
white,0.5,6075
white,0.75,6077
white,0.5,6079
white,0.5,6081
white,0.875,6083
white,0.5,6085
white,0.5,6087
white,0.5,6089
white,0.25,6091
white,0.25,6093
white,0.5,6095
white,0.5,6097
white,0.5,6099
white,0.75,6101
white,0.5,6103
white,0.1,6105
white,0.5,6107
white,0.875,6109
white,0.5,6111
white,0.75,6113
white,0.875,6115
white,0.875,8001
white,0.25,8003
white,0.875,8005
white,0.75,8007
white,0.1,8009
white,0.1,8011
white,0.75,8013
white,0.75,8014
white,0.25,8015
white,0.1,8017
white,0.25,8019
white,0.25,8021
white,0.1,8023
white,1.0,8025
white,0.25,8027
white,0.25,8029
white,2.0,8031
white,0.1,8033
white,0.5,8035
white,2.5,8037
white,0.1,8039
white,0.5,8041
white,0.875,8043
white,1.125,8045
white,0.1,8047
white,0.5,8049
white,0.75,8051
white,0.1,8053
white,0.75,8055
white,0.1,8057
white,0.5,8059
white,0.1,8061
white,0.25,8063
white,0.5,8065
white,1.125,8067
white,0.75,8069
white,0.5,8071
white,0.1,8073
white,0.875,8075
white,0.5,8077
white,0.1,8079
white,0.5,8081
white,0.25,8083
white,1.125,8085
white,0.75,8087
white,0.5,8089
white,0.25,8091
white,0.25,8093
white,0.5,8095
white,0.25,8097
white,1.25,8099
white,0.75,8101
white,0.75,8103
white,0.75,8105
white,0.1,8107
white,1.25,8109
white,0.1,8111
white,0.75,8113
white,0.1,8115
white,1.5,8117
white,0.25,8119
white,1.0,8121
white,1.75,8123
white,0.75,8125
white,0.5,9001
white,0.75,9003
white,0.5,9005
white,0.5,9007
white,0.75,9009
white,0.75,9011
white,0.5,9013
white,0.5,9015
white,0.5,10001
white,1.0,10003
white,1.25,10005
white,2.5,11001
white,0.875,12001
white,1.0,12003
white,0.5,12005
white,0.875,12007
white,0.75,12009
white,1.5,12011
white,0.1,12013
white,0.5,12015
white,0.5,12017
white,1.125,12019
white,0.75,12021
white,1.0,12023
white,0.5,12027
white,1.125,12029
white,1.0,12031
white,1.0,12033
white,0.75,12035
white,1.25,12037
white,0.875,12039
white,2.0,12041
white,0.1,12043
white,1.125,12045
white,1.5,12047
white,1.0,12049
white,1.125,12051
white,0.875,12053
white,1.0,12055
white,1.0,12057
white,0.25,12059
white,1.5,12061
white,0.5,12063
white,0.25,12065
white,0.1,12067
white,1.375,12069
white,0.875,12071
white,1.0,12073
white,0.75,12075
white,0.1,12077
white,0.25,12079
white,0.75,12081
white,0.75,12083
white,0.5,12085
white,0.75,12086
white,1.25,12087
white,1.25,12089
white,0.75,12091
white,0.75,12093
white,1.375,12095
white,2.5,12097
white,1.5,12099
white,1.0,12101
white,0.75,12103
white,1.25,12105
white,0.5,12107
white,0.5,12109
white,1.0,12111
white,1.0,12113
white,0.75,12115
white,0.75,12117
white,2.5,12119
white,0.5,12121
white,0.25,12123
white,0.75,12125
white,0.875,12127
white,1.5,12129
white,0.75,12131
white,0.5,12133
white,0.5,13001
white,0.1,13003
white,0.5,13005
white,0.25,13007
white,2.5,13009
white,0.1,13011
white,1.375,13013
white,0.5,13015
white,0.75,13017
white,0.25,13019
white,2.5,13021
white,1.0,13023
white,0.1,13025
white,0.5,13027
white,1.125,13029
white,1.0,13031
white,0.5,13033
white,0.5,13035
white,0.1,13037
white,1.5,13039
white,0.75,13043
white,1.125,13045
white,0.1,13047
white,0.5,13049
white,2.5,13051
white,2.5,13053
white,0.875,13055
white,1.125,13057
white,2.5,13059
white,0.75,13061
white,0.875,13063
white,0.25,13065
white,1.375,13067
white,0.5,13069
white,1.0,13071
white,0.5,13073
white,1.0,13075
white,2.0,13077
white,1.0,13079
white,1.75,13081
white,0.5,13083
white,2.5,13085
white,0.875,13087
white,1.75,13089
white,1.0,13091
white,0.1,13093
white,1.75,13095
white,2.5,13097
white,0.5,13099
white,0.25,13101
white,2.5,13103
white,0.75,13105
white,1.0,13107
white,0.1,13109
white,2.5,13111
white,2.5,13113
white,1.125,13115
white,1.75,13117
white,0.5,13119
white,2.0,13121
white,0.75,13123
white,0.1,13125
white,0.5,13127
white,0.75,13129
white,2.5,13131
white,0.75,13133
white,2.5,13135
white,0.5,13137
white,1.75,13139
white,1.75,13141
white,0.25,13143
white,0.75,13145
white,0.875,13147
white,0.1,13149
white,2.5,13151
white,1.25,13153
white,0.875,13155
white,0.5,13157
white,0.1,13159
white,0.75,13161
white,0.25,13163
white,0.25,13165
white,0.25,13167
white,2.5,13169
white,0.75,13171
white,0.5,13173
white,1.5,13175
white,2.5,13177
white,1.125,13179
white,0.25,13181
white,0.1,13183
white,0.875,13185
white,0.1,13187
white,1.375,13189
white,0.5,13191
white,0.25,13193
white,0.875,13195
white,0.1,13197
white,2.0,13199
white,0.25,13201
white,1.0,13205
white,1.0,13207
white,0.5,13209
white,0.1,13211
white,1.75,13213
white,1.0,13215
white,2.5,13217
white,0.25,13219
white,0.75,13221
white,2.5,13223
white,2.5,13225
white,0.1,13227
white,1.125,13229
white,0.1,13231
white,2.5,13233
white,0.1,13235
white,2.0,13237
white,0.1,13239
white,0.1,13241
white,0.25,13243
white,1.0,13245
white,2.5,13247
white,0.1,13249
white,0.5,13251
white,1.25,13253
white,1.0,13255
white,0.5,13257
white,1.0,13259
white,1.375,13261
white,0.25,13263
white,0.1,13265
white,0.75,13267
white,0.1,13269
white,0.1,13271
white,1.0,13273
white,1.125,13275
white,2.0,13277
white,1.25,13279
white,0.25,13281
white,0.25,13283
white,0.875,13285
white,1.375,13287
white,0.875,13289
white,2.0,13291
white,1.125,13293
white,1.25,13295
white,2.5,13297
white,1.125,13299
white,0.25,13301
white,1.5,13303
white,0.75,13305
white,0.1,13307
white,0.875,13309
white,0.1,13311
white,1.5,13313
white,0.1,13315
white,0.25,13317
white,1.0,13319
white,1.0,13321
white,0.25,15001
white,0.5,15003
white,0.1,15005
white,0.25,15007
white,0.5,15009
white,0.5,16001
white,0.25,16003
white,0.5,16005
white,0.1,16007
white,0.5,16009
white,0.75,16011
white,0.1,16013
white,0.1,16015
white,0.25,16017
white,0.75,16019
white,2.0,16021
white,0.5,16023
white,0.1,16025
white,0.75,16027
white,0.25,16029
white,0.75,16031
white,0.1,16033
white,0.5,16035
white,0.25,16037
white,0.5,16039
white,0.5,16041
white,0.25,16043
white,0.5,16045
white,0.25,16047
white,0.25,16049
white,0.25,16051
white,0.875,16053
white,0.5,16055
white,0.5,16057
white,0.1,16059
white,0.5,16061
white,0.1,16063
white,1.25,16065
white,0.5,16067
white,0.25,16069
white,0.875,16071
white,0.25,16073
white,0.5,16075
white,0.5,16077
white,0.25,16079
white,0.1,16081
white,0.5,16083
white,0.875,16085
white,0.25,16087
white,0.75,17001
white,0.875,17003
white,0.5,17005
white,1.25,17007
white,0.5,17009
white,0.25,17011
white,2.5,17013
white,0.25,17015
white,0.75,17017
white,0.75,17019
white,1.5,17021
white,1.5,17023
white,0.25,17025
white,1.0,17027
white,0.5,17029
white,2.5,17031
white,0.25,17033
white,0.1,17035
white,0.875,17037
white,0.5,17039
white,0.25,17041
white,0.75,17043
white,2.5,17045
white,0.25,17047
white,0.25,17049
white,0.75,17051
white,0.1,17053
white,0.25,17055
white,0.25,17057
white,0.25,17059
white,0.5,17061
white,1.125,17063
white,1.125,17065
white,0.5,17067
white,2.5,17069
white,0.25,17071
white,0.25,17073
white,0.75,17075
white,0.25,17077
white,0.25,17079
white,0.75,17081
white,0.75,17083
white,0.5,17085
white,2.5,17087
white,1.375,17089
white,1.125,17091
white,1.75,17093
white,0.5,17095
white,0.875,17097
white,0.25,17099
white,2.5,17101
white,0.25,17103
white,0.75,17105
white,0.5,17107
white,0.25,17109
white,0.75,17111
white,0.5,17113
white,0.5,17115
white,0.25,17117
white,0.75,17119
white,0.5,17121
white,0.75,17123
white,2.0,17125
white,0.5,17127
white,0.25,17129
white,0.25,17131
white,0.875,17133
white,0.75,17135
white,0.25,17137
white,0.1,17139
white,0.25,17141
white,0.75,17143
white,0.5,17145
white,0.1,17147
white,0.25,17149
white,2.5,17151
white,0.1,17153
white,0.25,17155
white,0.5,17157
white,0.1,17159
white,0.25,17161
white,2.0,17163
white,0.25,17165
white,0.5,17167
white,0.75,17169
white,0.1,17171
white,0.75,17173
white,0.5,17175
white,0.75,17177
white,0.5,17179
white,0.75,17181
white,0.5,17183
white,0.5,17185
white,1.25,17187
white,0.5,17189
white,0.25,17191
white,0.5,17193
white,0.5,17195
white,0.875,17197
white,0.5,17199
white,0.75,17201
white,0.25,17203
white,0.75,18001
white,1.0,18003
white,0.875,18005
white,0.5,18007
white,0.25,18009
white,1.5,18011
white,0.5,18013
white,0.75,18015
white,1.75,18017
white,0.75,18019
white,0.5,18021
white,0.75,18023
white,0.25,18025
white,0.875,18027
white,0.5,18029
white,0.5,18031
white,0.25,18033
white,0.5,18035
white,0.75,18037
white,1.125,18039
white,0.25,18041
white,0.5,18043
white,1.25,18045
white,0.1,18047
white,0.75,18049
white,0.5,18051
white,0.5,18053
white,0.25,18055
white,1.5,18057
white,2.5,18059
white,1.375,18061
white,1.75,18063
white,0.75,18065
white,0.5,18067
white,0.25,18069
white,0.5,18071
white,1.125,18073
white,0.5,18075
white,0.25,18077
white,0.5,18079
white,1.25,18081
white,0.5,18083
white,0.5,18085
white,0.5,18087
white,2.5,18089
white,0.5,18091
white,0.25,18093
white,0.875,18095
white,2.5,18097
white,0.875,18099
white,1.0,18101
white,0.5,18103
white,0.75,18105
white,0.875,18107
white,2.5,18109
white,0.875,18111
white,0.875,18113
white,0.25,18115
white,0.875,18117
white,0.1,18119
white,0.5,18121
white,0.25,18123
white,0.25,18125
white,0.5,18127
white,0.25,18129
white,0.1,18131
white,0.25,18133
white,0.5,18135
white,1.75,18137
white,0.25,18139
white,0.75,18141
white,0.1,18143
white,0.25,18145
white,0.25,18147
white,0.25,18149
white,0.5,18151
white,0.25,18153
white,0.875,18155
white,0.5,18157
white,0.75,18159
white,0.1,18161
white,0.5,18163
white,0.25,18165
white,0.5,18167
white,0.5,18169
white,0.25,18171
white,0.25,18173
white,0.25,18175
white,0.875,18177
white,0.5,18179
white,0.5,18181
white,0.25,18183
white,0.1,19001
white,0.1,19003
white,0.25,19005
white,0.25,19007
white,0.1,19009
white,0.75,19011
white,0.75,19013
white,0.25,19015
white,0.25,19017
white,1.125,19019
white,1.375,19021
white,0.1,19023
white,2.5,19025
white,1.0,19027
white,0.5,19029
white,0.25,19031
white,0.25,19033
white,0.25,19035
white,0.25,19037
white,0.5,19039
white,0.25,19041
white,0.5,19043
white,0.25,19045
white,0.875,19047
white,0.5,19049
white,0.5,19051
white,0.25,19053
white,0.25,19055
white,0.25,19057
white,0.5,19059
white,0.5,19061
white,0.25,19063
white,0.5,19065
white,0.5,19067
white,0.75,19069
white,0.1,19071
white,0.5,19073
white,1.0,19075
white,0.25,19077
white,1.25,19079
white,1.125,19081
white,0.75,19083
white,0.25,19085
white,0.5,19087
white,0.75,19089
white,0.1,19091
white,2.5,19093
white,0.75,19095
white,0.875,19097
white,0.25,19099
white,2.0,19101
white,0.5,19103
white,0.5,19105
white,0.5,19107
white,0.1,19109
white,0.25,19111
white,0.5,19113
white,0.875,19115
white,2.5,19117
white,2.5,19119
white,0.25,19121
white,0.25,19123
white,0.25,19125
white,1.125,19127
white,0.1,19129
white,0.875,19131
white,0.25,19133
white,0.875,19135
white,0.75,19137
white,0.75,19139
white,0.5,19141
white,0.5,19143
white,0.25,19145
white,0.5,19147
white,0.25,19149
white,0.75,19151
white,0.875,19153
white,0.25,19155
white,0.25,19157
white,2.0,19159
white,0.5,19161
white,0.5,19163
white,0.5,19165
white,0.875,19167
white,0.875,19169
white,0.5,19171
white,0.1,19173
white,0.25,19175
white,0.75,19177
white,0.875,19179
white,0.25,19181
white,0.5,19183
white,0.1,19185
white,0.5,19187
white,0.5,19189
white,0.5,19191
white,0.5,19193
white,0.5,19195
white,0.75,19197
white,0.5,20001
white,0.1,20003
white,0.5,20005
white,0.1,20007
white,0.5,20009
white,0.25,20011
white,0.1,20013
white,0.25,20015
white,0.1,20017
white,0.1,20019
white,0.25,20021
white,0.1,20023
white,0.1,20025
white,0.1,20027
white,0.25,20029
white,0.25,20031
white,0.25,20033
white,0.875,20035
white,0.5,20037
white,0.1,20039
white,0.25,20041
white,0.1,20043
white,0.75,20045
white,0.1,20047
white,0.1,20049
white,0.75,20051
white,0.5,20053
white,1.25,20055
white,0.25,20057
white,0.25,20059
white,1.375,20061
white,0.1,20063
white,0.1,20065
white,0.5,20067
white,1.0,20069
white,0.1,20071
white,0.25,20073
white,0.1,20075
white,0.75,20077
white,0.5,20079
white,0.1,20081
white,0.1,20083
white,0.75,20085
white,0.25,20087
white,0.1,20089
white,0.5,20091
white,0.5,20093
white,0.5,20095
white,0.25,20097
white,0.25,20099
white,0.1,20101
white,0.5,20103
white,0.1,20105
white,0.1,20107
white,0.1,20109
white,1.25,20111
white,0.5,20113
white,0.5,20115
white,0.1,20117
white,0.25,20119
white,0.5,20121
white,2.5,20123
white,0.25,20125
white,0.5,20127
white,0.25,20129
white,0.1,20131
white,0.25,20133
white,0.1,20135
white,0.875,20137
white,0.25,20139
white,0.1,20141
white,0.1,20143
white,0.25,20145
white,0.5,20147
white,0.25,20149
white,0.25,20151
white,0.1,20153
white,0.5,20155
white,0.75,20157
white,0.5,20159
white,0.5,20161
white,0.875,20163
white,0.1,20165
white,0.1,20167
white,0.25,20169
white,0.5,20171
white,0.75,20173
white,0.75,20175
white,0.5,20177
white,0.1,20179
white,0.25,20181
white,0.1,20183
white,1.375,20185
white,0.1,20187
white,0.75,20189
white,0.25,20191
white,1.0,20193
white,2.0,20195
white,0.1,20197
white,0.1,20199
white,2.0,20201
white,0.25,20203
white,0.1,20205
white,0.1,20207
white,1.0,20209
white,0.25,21001
white,0.1,21003
white,0.875,21005
white,0.75,21007
white,0.5,21009
white,0.75,21011
white,0.5,21013
white,1.375,21015
white,0.25,21017
white,0.5,21019
white,0.25,21021
white,0.25,21023
white,1.375,21025
white,0.25,21027
white,0.1,21029
white,0.5,21031
white,0.5,21033
white,0.25,21035
white,0.5,21037
white,0.25,21039
white,0.25,21041
white,0.875,21043
white,1.0,21045
white,1.75,21047
white,0.5,21049
white,0.5,21051
white,2.5,21053
white,0.25,21055
white,0.25,21057
white,0.875,21059
white,0.75,21061
white,2.5,21063
white,0.5,21065
white,1.25,21067
white,0.5,21069
white,0.75,21071
white,0.5,21073
white,0.25,21075
white,0.25,21077
white,0.5,21079
white,0.5,21081
white,0.75,21083
white,0.5,21085
white,0.875,21087
white,0.5,21089
white,0.25,21091
white,0.25,21093
white,0.25,21095
white,0.25,21097
white,0.5,21099
white,0.25,21101
white,0.5,21103
white,0.5,21105
white,0.5,21107
white,2.5,21109
white,1.375,21111
white,0.5,21113
white,0.25,21115
white,0.5,21117
white,0.25,21119
white,0.25,21121
white,0.5,21123
white,0.5,21125
white,0.25,21127
white,0.25,21129
white,0.1,21131
white,0.5,21133
white,1.25,21135
white,0.25,21137
white,0.25,21139
white,0.5,21141
white,0.5,21143
white,0.875,21145
white,2.5,21147
white,0.5,21149
white,0.5,21151
white,2.5,21153
white,0.5,21155
white,0.25,21157
white,2.5,21159
white,0.5,21161
white,0.1,21163
white,1.75,21165
white,0.5,21167
white,0.25,21169
white,1.25,21171
white,0.25,21173
white,0.25,21175
white,0.5,21177
white,0.5,21179
white,0.5,21181
white,0.5,21183
white,0.25,21185
white,0.1,21187
white,1.5,21189
white,0.25,21191
white,0.25,21193
white,0.5,21195
white,0.25,21197
white,0.5,21199
white,0.1,21201
white,0.5,21203
white,0.1,21205
white,0.5,21207
white,0.875,21209
white,0.75,21211
white,0.5,21213
white,0.1,21215
white,0.1,21217
white,0.5,21219
white,0.5,21221
white,0.5,21223
white,0.75,21225
white,0.75,21227
white,0.75,21229
white,0.5,21231
white,1.25,21233
white,0.25,21235
white,0.5,21237
white,0.5,21239
white,1.375,22001
white,2.0,22003
white,1.5,22005
white,0.5,22007
white,1.5,22009
white,1.25,22011
white,0.75,22013
white,2.5,22015
white,2.5,22017
white,1.375,22019
white,0.1,22021
white,0.1,22023
white,0.5,22025
white,1.375,22027
white,1.375,22029
white,0.875,22031
white,2.5,22033
white,2.5,22035
white,0.5,22037
white,0.5,22039
white,2.5,22041
white,2.5,22043
white,1.0,22045
white,0.875,22047
white,0.75,22049
white,1.0,22051
white,0.5,22053
white,1.75,22055
white,0.75,22057
white,0.25,22059
white,1.125,22061
white,1.5,22063
white,0.75,22065
white,2.5,22067
white,0.75,22069
white,2.5,22071
white,2.0,22073
white,2.5,22075
white,0.5,22077
white,1.375,22079
white,0.75,22081
white,0.25,22083
white,0.25,22085
white,0.1,22087
white,0.875,22089
white,0.5,22091
white,0.5,22093
white,2.5,22095
white,1.5,22097
white,0.5,22099
white,0.875,22101
white,0.875,22103
white,1.0,22105
white,0.1,22107
white,1.125,22109
white,1.0,22111
white,0.5,22113
white,0.875,22115
white,2.0,22117
white,1.75,22119
white,1.25,22121
white,0.5,22123
white,0.75,22125
white,1.0,22127
white,1.125,23001
white,0.25,23003
white,0.25,23005
white,0.25,23007
white,0.25,23009
white,0.5,23011
white,0.25,23013
white,0.5,23015
white,0.25,23017
white,0.25,23019
white,0.5,23021
white,0.75,23023
white,0.25,23025
white,0.5,23027
white,0.5,23029
white,0.5,23031
white,1.0,24001
white,1.25,24003
white,1.125,24005
white,0.5,24009
white,0.25,24011
white,0.5,24013
white,1.0,24015
white,2.5,24017
white,0.75,24019
white,1.25,24021
white,0.75,24023
white,0.875,24025
white,1.125,24027
white,0.75,24029
white,1.5,24031
white,1.125,24033
white,1.0,24035
white,0.75,24037
white,0.75,24039
white,0.75,24041
white,0.875,24043
white,1.5,24045
white,1.125,24047
white,2.5,24510
white,0.5,25001
white,0.25,25003
white,0.75,25005
white,0.1,25007
white,0.75,25009
white,0.5,25011
white,0.75,25013
white,0.5,25015
white,0.875,25017
white,0.1,25019
white,0.75,25021
white,0.875,25023
white,2.0,25025
white,0.75,25027
white,0.1,26001
white,0.25,26003
white,0.5,26005
white,0.25,26007
white,0.25,26009
white,0.75,26011
white,0.25,26013
white,0.1,26015
white,0.5,26017
white,0.1,26019
white,0.75,26021
white,0.75,26023
white,0.5,26025
white,0.5,26027
white,0.5,26029
white,0.25,26031
white,0.5,26033
white,0.1,26035
white,0.5,26037
white,0.875,26039
white,0.25,26041
white,0.25,26043
white,0.25,26045
white,0.1,26047
white,1.375,26049
white,0.25,26051
white,0.5,26053
white,0.5,26055
white,0.25,26057
white,0.5,26059
white,0.25,26061
white,0.5,26063
white,0.5,26065
white,0.5,26067
white,0.25,26069
white,0.75,26071
white,0.75,26073
white,0.5,26075
white,0.5,26077
white,0.1,26079
white,1.5,26081
white,1.75,26083
white,0.5,26085
white,0.25,26087
white,0.5,26089
white,0.5,26091
white,0.25,26093
white,2.5,26095
white,0.5,26097
white,2.0,26099
white,0.1,26101
white,0.25,26103
white,0.5,26105
white,0.5,26107
white,0.5,26109
white,0.25,26111
white,0.25,26113
white,0.5,26115
white,0.5,26117
white,0.25,26119
white,1.0,26121
white,0.25,26123
white,0.75,26125
white,1.125,26127
white,0.5,26129
white,0.1,26131
white,0.1,26133
white,0.25,26135
white,0.25,26137
white,0.75,26139
white,0.25,26141
white,0.25,26143
white,1.5,26145
white,0.5,26147
white,0.5,26149
white,0.25,26151
white,0.25,26153
white,0.25,26155
white,0.25,26157
white,0.5,26159
white,1.0,26161
white,2.5,26163
white,0.25,26165
white,0.25,27001
white,0.75,27003
white,0.5,27005
white,0.5,27007
white,0.75,27009
white,0.1,27011
white,0.5,27013
white,0.25,27015
white,0.1,27017
white,1.0,27019
white,0.25,27021
white,0.75,27023
white,0.5,27025
white,0.875,27027
white,0.5,27029
white,0.1,27031
white,1.25,27033
white,0.75,27035
white,0.5,27037
white,0.1,27039
white,0.5,27041
white,0.875,27043
white,0.5,27045
white,0.75,27047
white,0.5,27049
white,0.875,27051
white,1.25,27053
white,0.1,27055
white,0.25,27057
white,0.5,27059
white,0.5,27061
white,0.5,27063
white,0.5,27065
white,0.75,27067
white,2.5,27069
white,0.5,27071
white,2.5,27073
white,0.5,27075
white,0.25,27077
white,0.25,27079
white,0.1,27081
white,0.5,27083
white,0.5,27085
white,0.875,27087
white,0.25,27089
white,0.5,27091
white,0.5,27093
white,0.25,27095
white,0.25,27097
white,0.5,27099
white,0.1,27101
white,0.5,27103
white,1.0,27105
white,0.5,27107
white,0.875,27109
white,0.25,27111
white,0.25,27113
white,0.75,27115
white,0.25,27117
white,0.5,27119
white,0.5,27121
white,1.25,27123
white,1.375,27125
white,1.25,27127
white,0.25,27129
white,0.75,27131
white,0.25,27133
white,0.5,27135
white,0.25,27137
white,0.875,27139
white,0.5,27141
white,0.5,27143
white,0.5,27145
white,0.25,27147
white,0.75,27149
white,2.5,27151
white,0.875,27153
white,2.0,27155
white,0.25,27157
white,0.5,27159
white,0.875,27161
white,0.75,27163
white,0.5,27165
white,0.25,27167
white,0.5,27169
white,0.5,27171
white,1.25,27173
white,2.5,28001
white,0.75,28003
white,0.75,28005
white,0.5,28007
white,0.25,28009
white,1.25,28011
white,0.25,28013
white,0.25,28015
white,1.125,28017
white,0.875,28019
white,0.75,28021
white,0.875,28023
white,0.75,28025
white,2.5,28027
white,0.875,28029
white,0.25,28031
white,2.5,28033
white,2.5,28035
white,0.1,28037
white,0.75,28039
white,0.25,28041
white,1.0,28043
white,2.5,28045
white,0.5,28047
white,2.5,28049
white,0.1,28051
white,2.5,28053
white,0.1,28055
white,0.5,28057
white,1.0,28059
white,0.5,28061
white,0.1,28063
white,0.1,28065
white,2.0,28067
white,0.25,28069
white,0.5,28071
white,2.5,28073
white,2.5,28075
white,0.1,28077
white,2.0,28079
white,2.5,28081
white,2.5,28083
white,1.5,28085
white,2.5,28087
white,2.5,28089
white,1.5,28091
white,0.5,28093
white,0.875,28095
white,0.5,28097
white,1.75,28099
white,0.5,28101
white,0.75,28103
white,2.5,28105
white,1.375,28107
white,0.875,28109
white,0.25,28111
white,1.5,28113
white,1.0,28115
white,0.5,28117
white,0.875,28119
white,2.5,28121
white,1.75,28123
white,0.875,28125
white,0.5,28127
white,0.5,28129
white,0.1,28131
white,2.5,28133
white,0.25,28135
white,0.75,28137
white,0.875,28139
white,0.25,28141
white,0.1,28143
white,0.875,28145
white,0.25,28147
white,2.5,28149
white,2.5,28151
white,0.5,28153
white,0.25,28155
white,0.5,28157
white,1.0,28159
white,0.1,28161
white,2.0,28163
white,0.25,29001
white,0.1,29003
white,2.5,29005
white,1.125,29007
white,0.5,29009
white,0.25,29011
white,0.25,29013
white,0.1,29015
white,0.25,29017
white,0.75,29019
white,0.5,29021
white,0.25,29023
white,2.5,29025
white,0.25,29027
white,0.5,29029
white,0.5,29031
white,0.1,29033
white,0.1,29035
white,0.5,29037
white,0.25,29039
white,0.5,29041
white,0.25,29043
white,0.1,29045
white,0.75,29047
white,0.5,29049
white,0.5,29051
white,0.5,29053
white,0.75,29055
white,0.25,29057
white,0.25,29059
white,0.5,29061
white,0.25,29063
white,0.25,29065
white,0.25,29067
white,1.125,29069
white,0.25,29071
white,0.75,29073
white,2.0,29075
white,0.5,29077
white,0.875,29079
white,2.5,29081
white,0.1,29083
white,0.5,29085
white,1.0,29087
white,0.5,29089
white,0.5,29091
white,0.25,29093
white,2.5,29095
white,0.75,29097
white,0.25,29099
white,1.0,29101
white,2.5,29103
white,0.5,29105
white,1.0,29107
white,0.75,29109
white,0.5,29111
white,0.25,29113
white,0.25,29115
white,0.1,29117
white,0.75,29119
white,0.75,29121
white,0.75,29123
white,0.25,29125
white,0.5,29127
white,0.1,29129
white,0.1,29131
white,1.125,29133
white,0.875,29135
white,0.25,29137
white,0.25,29139
white,0.25,29141
white,0.1,29143
white,0.75,29145
white,0.25,29147
white,0.5,29149
white,0.25,29151
white,0.25,29153
white,0.5,29155
white,0.5,29157
white,0.875,29159
white,0.5,29161
white,0.75,29163
white,0.5,29165
white,0.5,29167
white,0.5,29169
white,2.0,29171
white,0.25,29173
white,1.0,29175
white,0.1,29177
white,0.5,29179
white,0.25,29181
white,0.5,29183
white,0.5,29185
white,0.25,29186
white,0.5,29187
white,1.375,29189
white,0.875,29195
white,0.875,29197
white,2.5,29199
white,0.75,29201
white,1.5,29203
white,0.5,29205
white,0.25,29207
white,0.5,29209
white,0.75,29211
white,0.5,29213
white,1.375,29215
white,0.5,29217
white,0.25,29219
white,0.5,29221
white,0.1,29223
white,1.125,29225
white,0.1,29227
white,0.25,29229
white,2.5,29510
white,0.1,30001
white,0.5,30003
white,0.5,30005
white,0.1,30007
white,0.1,30009
white,0.1,30011
white,0.25,30013
white,2.5,30015
white,0.1,30017
white,0.1,30019
white,0.75,30021
white,0.25,30023
white,0.1,30025
white,0.1,30027
white,0.25,30029
white,0.25,30031
white,0.1,30033
white,0.5,30035
white,0.1,30037
white,0.1,30039
white,0.5,30041
white,0.1,30043
white,0.1,30045
white,0.5,30047
white,0.25,30049
white,0.1,30051
white,0.25,30053
white,0.1,30055
white,0.1,30057
white,0.1,30059
white,0.1,30061
white,0.25,30063
white,0.1,30065
white,0.75,30067
white,0.1,30069
white,0.5,30071
white,0.1,30073
white,0.25,30075
white,0.5,30077
white,0.1,30079
white,0.25,30081
white,0.5,30083
white,0.5,30085
white,0.5,30087
white,0.5,30089
white,0.1,30091
white,0.25,30093
white,0.5,30095
white,0.5,30097
white,0.5,30099
white,0.5,30101
white,0.1,30103
white,0.25,30105
white,0.1,30107
white,0.1,30109
white,0.25,30111
white,0.5,31001
white,2.0,31003
white,0.1,31005
white,0.1,31007
white,0.1,31009
white,0.25,31011
white,0.5,31013
white,0.1,31015
white,2.5,31017
white,0.75,31019
white,0.75,31021
white,2.5,31023
white,0.5,31025
white,0.5,31027
white,2.5,31029
white,0.5,31031
white,0.1,31033
white,0.1,31035
white,1.25,31037
white,0.25,31039
white,0.5,31041
white,2.5,31043
white,0.1,31045
white,0.5,31047
white,0.1,31049
white,0.5,31051
white,1.0,31053
white,0.75,31055
white,0.5,31057
white,0.25,31059
white,0.875,31061
white,0.1,31063
white,0.1,31065
white,0.25,31067
white,0.1,31069
white,0.1,31071
white,0.1,31073
white,0.1,31075
white,2.5,31077
white,0.5,31079
white,0.1,31081
white,0.25,31083
white,0.1,31085
white,0.1,31087
white,1.0,31089
white,0.1,31091
white,0.1,31093
white,0.1,31095
white,1.25,31097
white,1.125,31099
white,0.5,31101
white,0.1,31103
white,0.1,31105
white,0.1,31107
white,0.5,31109
white,0.25,31111
white,0.1,31113
white,0.1,31115
white,0.1,31117
white,0.5,31119
white,0.75,31121
white,0.25,31123
white,0.875,31125
white,0.5,31127
white,0.1,31129
white,0.25,31131
white,0.25,31133
white,0.1,31135
white,1.5,31137
white,1.125,31139
white,1.0,31141
white,2.5,31143
white,0.25,31145
white,1.25,31147
white,0.1,31149
white,0.25,31151
white,0.75,31153
white,2.5,31155
white,0.75,31157
white,0.25,31159
white,0.5,31161
white,0.1,31163
white,0.25,31165
